user_id,video_id,tab,hourmin,date,duration_ms,long_view,click,like,play_time_ms
40,66,0,2321,20220411,38931,1,1,0,28549
2,20,1,542,20220411,36658,0,1,0,7228
187,138,3,1824,20220411,50291,0,0,0,10596
4,59,4,32,20220411,45007,0,1,1,13014
175,3,0,1536,20220411,41662,0,0,0,3846
174,49,1,1105,20220411,38516,1,0,1,30728
167,42,4,139,20220411,40526,1,1,0,34772
11,92,4,935,20220411,57787,0,0,0,7164
89,114,4,1628,20220411,40041,0,0,0,0
68,34,4,1226,20220411,38426,1,0,0,28412
88,23,1,1316,20220411,30215,0,0,0,1974
80,93,0,2344,20220411,30310,0,1,0,6972
196,90,2,1538,20220411,30239,0,0,0,8447
195,88,1,1844,20220411,41462,0,1,0,10000
30,30,1,1801,20220411,40378,0,0,0,7491
100,118,2,1355,20220411,47133,0,1,0,9773
164,14,3,932,20220411,56586,1,1,0,59186
191,35,3,717,20220411,25286,0,0,0,880
146,64,4,221,20220411,55193,1,0,0,46327
120,49,1,1212,20220411,38516,0,0,0,3171
168,84,1,501,20220411,57637,1,1,1,59759
187,106,2,1610,20220411,47745,1,1,1,51992
68,81,2,556,20220411,41888,0,1,0,7670
80,49,0,2104,20220411,38516,0,1,0,6532
184,125,0,2034,20220411,35597,0,1,0,7948
65,33,2,523,20220411,40697,1,1,0,34252
194,140,2,739,20220411,40457,0,0,0,9431
151,46,2,2301,20220411,31441,0,0,0,8966
73,131,2,829,20220411,47922,1,1,0,38349
31,93,3,1618,20220411,30310,1,0,1,23294
9,27,4,634,20220411,57683,1,0,0,48635
56,70,1,15,20220411,53371,1,1,0,47793
38,100,3,2331,20220411,30238,0,0,0,4745
60,107,0,634,20220411,47586,0,0,0,3108
147,74,4,1141,20220411,38641,0,0,0,5151
164,66,4,2012,20220411,38931,1,1,1,29506
45,60,3,137,20220411,51694,1,1,1,39597
80,109,3,759,20220411,48090,1,1,1,34842
147,22,4,811,20220411,45018,1,1,0,35299
147,21,3,1835,20220411,54501,0,0,0,10330
130,18,2,352,20220411,37879,1,1,1,35055
160,62,1,2000,20220411,36022,0,0,0,0
127,147,3,1352,20220411,50212,0,1,0,12416
169,10,4,1543,20220411,39507,0,1,0,13973
45,60,2,2120,20220411,51694,0,1,0,14898
21,51,1,907,20220411,47984,0,0,0,13831
164,19,4,1050,20220411,41434,1,1,0,35470
197,145,1,811,20220411,14663,1,1,0,13371
192,61,3,103,20220411,54554,1,1,0,46112
176,17,3,825,20220411,36787,0,1,0,9995
155,83,0,1732,20220411,46170,0,0,0,3365
173,10,0,2004,20220411,39507,0,0,1,0
109,69,1,2109,20220411,38749,0,0,0,12758
33,133,2,1122,20220411,54073,1,1,1,49180
81,105,4,2104,20220411,45935,1,1,1,35724
168,23,2,11,20220411,30215,1,1,0,28845
41,38,3,2352,20220411,37075,1,1,1,31699
113,66,3,1144,20220411,38931,0,0,0,11536
184,28,1,1951,20220411,37670,1,0,1,30399
166,34,0,2113,20220411,38426,1,0,0,29307
16,113,0,2305,20220411,32726,1,1,1,32229
144,88,1,133,20220411,41462,0,0,0,0
48,60,1,1302,20220411,51694,0,0,0,0
35,37,3,1303,20220411,48550,0,0,0,6320
14,56,4,1930,20220411,43064,1,1,0,36858
127,53,3,33,20220411,44031,1,1,0,42826
193,41,1,526,20220411,47855,1,1,1,46635
157,106,1,106,20220411,47745,1,1,0,37175
67,74,1,942,20220411,38641,0,0,0,6971
152,7,1,1756,20220411,40271,1,0,1,26882
41,149,4,2322,20220411,48459,1,1,0,43250
3,102,1,321,20220411,47336,0,1,0,11169
168,101,2,1031,20220411,39237,0,1,0,18481
171,45,3,1655,20220411,52942,0,0,0,21101
60,73,0,301,20220411,61969,1,1,1,58807
170,74,2,542,20220411,38641,0,1,0,10702
11,145,2,1432,20220411,14663,1,1,1,11672
161,5,0,338,20220411,52920,0,0,0,6478
113,21,0,758,20220411,54501,1,1,1,39441
133,118,2,1308,20220411,47133,0,0,0,6877
187,66,1,1802,20220411,38931,0,0,0,3052
117,44,2,1512,20220411,35281,0,1,0,11232
93,68,2,218,20220411,46911,1,1,0,33488
7,11,3,1041,20220411,43521,0,0,0,4583
111,64,1,2238,20220411,55193,0,0,0,2583
61,59,0,1433,20220411,45007,1,1,1,36090
141,2,1,1711,20220411,41237,1,1,1,41117
85,13,2,509,20220411,51505,0,1,0,0
114,121,2,504,20220411,40714,1,1,0,41805
47,89,1,1007,20220411,34809,0,0,0,10661
136,18,3,1623,20220411,37879,1,0,0,28649
13,138,2,1518,20220411,50291,1,1,0,44693
30,99,0,2331,20220411,48687,0,0,0,0
38,96,2,146,20220411,38036,0,0,0,0
168,100,1,1427,20220411,30238,0,0,0,840
79,85,2,2051,20220411,30632,1,0,0,21437
10,61,2,1632,20220411,54554,1,1,1,49130
74,121,2,2311,20220411,40714,0,0,1,2208
188,137,4,1120,20220411,48309,0,1,0,4896
100,132,1,1053,20220412,39619,1,1,1,45772
45,1,4,1232,20220412,32321,0,1,0,0
120,68,1,359,20220412,46911,0,0,0,5567
55,98,2,1323,20220412,38626,1,1,0,34400
199,57,4,903,20220412,16845,0,0,0,2509
162,11,2,310,20220412,43521,1,1,0,42798
144,50,3,1643,20220412,39425,1,1,1,40312
147,120,4,408,20220412,47272,0,0,0,6498
83,139,2,302,20220412,62586,1,1,1,59836
145,15,2,737,20220412,37673,0,0,0,0
110,73,3,235,20220412,61969,1,0,0,57186
155,103,1,1537,20220412,56039,0,0,0,3601
21,133,1,840,20220412,54073,1,1,0,48209
1,29,1,1008,20220412,37239,0,1,0,9401
160,12,4,1018,20220412,42914,0,0,0,3276
95,6,2,38,20220412,30365,1,1,0,32008
106,32,4,438,20220412,45052,1,1,0,41945
35,19,2,1813,20220412,41434,1,1,1,33267
137,91,2,1337,20220412,46432,1,0,0,26186
133,59,2,1130,20220412,45007,1,1,1,45644
27,130,0,1809,20220412,38867,0,0,1,4597
130,22,3,33,20220412,45018,0,1,0,11108
22,110,2,515,20220412,40311,1,1,0,36260
19,111,2,1640,20220412,41421,0,0,0,4893
114,119,3,2321,20220412,37722,1,1,1,34567
115,38,0,601,20220412,37075,1,1,0,39148
107,139,1,1204,20220412,62586,0,0,0,13175
94,97,0,1345,20220412,50781,0,0,0,12221
168,124,0,617,20220412,32116,0,0,0,9732
86,98,4,815,20220412,38626,1,0,0,27258
8,113,0,1249,20220412,32726,0,0,0,2842
150,55,4,1948,20220412,32333,0,1,0,2001
53,120,1,2242,20220412,47272,0,0,1,5909
134,66,1,1020,20220412,38931,0,0,0,0
121,58,2,1433,20220412,59510,0,0,0,19625
52,22,4,749,20220412,45018,0,1,0,15816
155,120,3,1540,20220412,47272,0,1,0,11309
61,113,0,1453,20220412,32726,0,1,0,7766
59,46,0,1846,20220412,31441,1,1,0,32696
117,26,4,2040,20220412,42243,1,1,1,40245
8,121,4,2357,20220412,40714,0,0,1,8169
114,69,4,149,20220412,38749,0,0,0,171
158,25,0,1132,20220412,62166,1,1,0,51008
66,51,0,1155,20220412,47984,1,0,0,45448
45,76,3,547,20220412,49314,1,1,1,54330
64,82,1,621,20220412,21411,1,0,0,13125
113,89,4,715,20220412,34809,0,1,0,6266
146,4,4,1709,20220412,35078,0,1,1,2972
165,71,3,1917,20220412,54003,1,1,1,43536
136,88,1,118,20220412,41462,0,0,0,5166
103,100,1,1149,20220412,30238,1,1,0,26427
72,144,1,145,20220412,50862,0,1,0,8402
60,149,2,939,20220412,48459,1,1,1,46792
104,51,1,1831,20220412,47984,0,1,0,9347
48,0,2,843,20220412,51077,1,1,1,37024
0,56,0,1016,20220412,43064,0,1,0,14525
127,107,2,823,20220412,47586,1,0,0,39318
150,112,4,244,20220412,40382,0,0,0,4962
131,75,4,549,20220412,49274,1,1,1,41925
51,34,4,940,20220412,38426,0,1,0,8201
134,119,0,1744,20220412,37722,0,1,0,14529
66,11,4,1804,20220412,43521,1,1,0,42608
152,58,2,1733,20220412,59510,0,0,1,0
30,98,0,915,20220412,38626,0,1,0,16736
142,109,0,741,20220412,48090,1,1,1,37596
152,96,3,1830,20220412,38036,0,1,0,13199
142,35,3,1719,20220412,25286,0,0,0,0
102,75,2,2014,20220412,49274,1,1,0,43601
150,110,0,527,20220412,40311,0,0,1,12391
44,44,3,24,20220412,35281,1,0,0,22399
106,12,4,1009,20220412,42914,1,1,1,47398
165,113,3,1834,20220412,32726,1,1,0,35549
24,69,4,1122,20220412,38749,1,1,0,32038
138,1,4,10,20220412,32321,0,0,1,6011
93,47,2,123,20220412,27973,0,0,0,1487
196,92,3,1231,20220412,57787,1,1,0,53561
81,125,1,1430,20220412,35597,0,0,0,6064
160,62,2,1616,20220412,36022,1,0,0,24600
160,103,0,1823,20220412,56039,0,1,1,12536
144,62,1,1737,20220412,36022,0,0,0,2008
172,19,4,540,20220412,41434,0,0,0,4718
162,96,4,420,20220412,38036,0,1,0,7342
96,97,4,749,20220412,50781,1,1,1,40821
167,41,4,1002,20220412,47855,1,0,1,35305
56,55,3,58,20220412,32333,0,0,0,5697
26,53,2,749,20220412,44031,1,1,1,49071
95,42,3,749,20220412,40526,0,1,0,9048
8,5,4,602,20220412,52920,1,1,1,52893
7,76,0,1718,20220412,49314,1,1,1,47130
47,10,2,742,20220412,39507,1,0,0,34164
112,139,3,123,20220412,62586,1,1,1,54312
40,44,3,1302,20220412,35281,1,1,1,30025
34,50,2,110,20220412,39425,0,1,0,7981
106,86,2,609,20220412,44996,1,1,0,41322
143,132,1,2122,20220412,39619,0,0,0,4474
129,12,4,40,20220412,42914,1,1,1,37088
185,40,0,1707,20220412,50574,1,0,0,45217
146,37,0,1621,20220412,48550,0,1,0,14977
48,113,1,111,20220412,32726,1,0,1,32977
93,132,3,1759,20220412,39619,1,1,0,32128
128,149,1,440,20220412,48459,0,0,0,16490
189,125,2,2137,20220412,35597,0,0,1,4734
135,130,1,2145,20220412,38867,0,1,0,9861
0,88,2,805,20220412,41462,1,0,0,33767
114,53,0,749,20220412,44031,1,0,0,42423
28,63,3,39,20220412,54779,1,1,0,53142
145,119,1,2318,20220412,37722,0,0,0,5408
25,44,2,1838,20220412,35281,1,1,0,26536
104,77,1,2018,20220412,47192,0,0,0,0
195,67,1,217,20220412,48263,1,1,1,42473
189,70,4,111,20220412,53371,1,0,1,33116
24,102,1,2226,20220412,47336,0,0,0,594
181,121,3,1603,20220412,40714,0,1,0,11389
67,149,0,1623,20220412,48459,0,1,0,8199
185,135,4,109,20220412,40509,0,1,0,1531
105,92,2,1849,20220412,57787,0,1,1,297
150,113,4,2333,20220412,32726,1,1,1,24296
89,12,0,941,20220412,42914,0,0,0,8628
127,108,3,421,20220412,48649,1,1,1,48846
16,33,4,1701,20220412,40697,0,1,0,16267
70,28,1,924,20220412,37670,1,0,1,29440
87,102,4,903,20220412,47336,1,0,1,40602
194,50,2,1550,20220412,39425,1,0,0,34429
30,145,1,554,20220412,14663,1,0,0,10274
26,2,3,1532,20220412,41237,0,1,1,12227
128,114,0,1507,20220412,40041,1,0,0,31890
171,31,3,1201,20220412,44136,1,1,0,40220
150,2,0,902,20220412,41237,1,1,0,31730
150,53,4,1918,20220412,44031,0,1,0,4984
26,112,2,1602,20220412,40382,0,1,1,10691
90,128,2,1801,20220412,45763,0,0,1,7057
74,36,2,513,20220412,44904,1,1,1,45444
67,42,1,1652,20220412,40526,0,0,0,964
64,37,0,2208,20220412,48550,1,1,0,40488
53,36,0,1741,20220412,44904,1,1,1,44940
195,123,1,1019,20220412,53225,1,1,0,47604
45,137,2,633,20220412,48309,1,1,1,45133
93,132,1,1445,20220412,39619,1,1,1,49311
137,134,4,48,20220412,54371,0,0,0,0
14,82,2,2335,20220412,21411,0,0,0,2666
121,87,2,240,20220412,40151,1,0,0,34890
188,83,4,1711,20220412,46170,1,1,0,44562
83,95,4,426,20220412,55135,0,0,0,10055
86,0,3,1524,20220412,51077,1,0,0,42789
105,149,0,1458,20220412,48459,1,1,0,32568
185,109,3,246,20220412,48090,1,1,1,49164
51,78,3,1253,20220412,47297,0,0,0,2148
69,16,3,1001,20220412,29106,1,0,0,22421
123,66,0,2215,20220412,38931,0,0,0,1322
109,18,2,1452,20220412,37879,0,0,0,8090
166,75,2,114,20220412,49274,1,1,1,24859
161,118,0,424,20220412,47133,0,0,0,3182
169,48,4,1412,20220412,34512,0,0,0,13611
185,28,2,1829,20220412,37670,1,1,1,31610
11,117,4,2245,20220412,46186,1,1,1,39921
20,36,4,938,20220412,44904,0,0,0,16204
18,72,0,300,20220412,30640,1,0,0,28581
184,53,0,1942,20220412,44031,1,1,0,30724
171,142,3,451,20220413,55954,1,1,1,41884
178,93,3,2354,20220413,30310,0,0,0,830
155,136,3,508,20220413,49274,1,1,1,49999
136,94,0,1536,20220413,51720,1,1,1,56138
132,83,4,656,20220413,46170,0,1,1,13394
37,107,3,659,20220413,47586,0,1,0,6684
146,80,1,1000,20220413,43458,0,1,0,9328
122,103,2,3,20220413,56039,0,0,0,4046
103,67,3,737,20220413,48263,1,1,1,46226
26,133,0,1216,20220413,54073,1,1,1,53099
184,110,4,2018,20220413,40311,1,0,0,34198
57,110,1,2119,20220413,40311,1,0,0,30172
25,46,2,613,20220413,31441,1,0,1,23288
134,83,3,1026,20220413,46170,1,1,1,50109
86,60,1,1005,20220413,51694,1,1,1,43027
175,97,3,449,20220413,50781,1,1,1,50567
47,102,4,240,20220413,47336,1,0,0,35701
167,132,2,1151,20220413,39619,0,0,0,9120
170,147,0,717,20220413,50212,1,1,1,57687
117,90,2,2327,20220413,30239,1,1,0,22889
13,37,2,817,20220413,48550,0,1,1,6209
197,56,4,2212,20220413,43064,1,0,1,35151
168,20,3,527,20220413,36658,0,0,0,6728
67,68,1,2319,20220413,46911,1,1,1,45071
152,29,0,1814,20220413,37239,0,0,0,4430
101,65,2,1848,20220413,39560,0,0,0,13074
21,89,4,244,20220413,34809,0,0,0,7574
11,103,0,546,20220413,56039,1,0,1,43150
147,2,0,1716,20220413,41237,1,1,1,39141
171,83,3,147,20220413,46170,1,1,0,38922
196,43,1,1736,20220413,50451,1,1,0,43791
63,91,1,1519,20220413,46432,1,0,0,36859
13,29,1,1441,20220413,37239,1,1,1,34875
82,106,4,1400,20220413,47745,1,0,1,36526
97,83,0,1223,20220413,46170,0,0,0,9854
72,95,3,2051,20220413,55135,0,0,0,2251
115,117,2,55,20220413,46186,0,1,0,11947
122,141,3,1814,20220413,48929,1,1,0,28543
106,67,3,1440,20220413,48263,0,0,0,6518
2,51,1,1836,20220413,47984,0,0,0,0
93,132,3,1822,20220413,39619,1,1,1,37067
148,47,3,923,20220413,27973,1,1,0,28268
125,98,2,1824,20220413,38626,0,1,0,7620
39,30,2,2128,20220413,40378,1,1,0,27871
51,125,0,729,20220413,35597,0,0,0,10034
99,77,3,1615,20220413,47192,0,0,0,8241
188,107,3,1852,20220413,47586,1,1,0,44977
147,109,0,321,20220413,48090,1,1,1,44920
145,89,4,357,20220413,34809,1,1,0,32594
20,89,4,2203,20220413,34809,1,1,0,27017
163,105,2,631,20220413,45935,1,1,0,44470
25,0,2,2106,20220413,51077,1,1,0,47193
169,25,4,941,20220413,62166,1,1,0,59894
18,133,2,2309,20220413,54073,1,1,1,48390
61,133,4,1320,20220413,54073,1,1,1,42680
38,33,3,840,20220413,40697,0,1,0,7359
5,59,2,1740,20220413,45007,1,1,1,38662
54,48,4,1037,20220413,34512,0,0,0,0
90,36,2,200,20220413,44904,0,1,1,14193
73,75,0,128,20220413,49274,1,1,1,42535
181,98,2,210,20220413,38626,0,0,0,3769
10,23,2,2144,20220413,30215,0,0,0,6036
150,51,2,2257,20220413,47984,0,0,0,8416
129,9,0,439,20220413,42666,0,0,0,9472
170,90,3,1250,20220413,30239,0,0,0,3784
36,93,4,1842,20220413,30310,0,0,0,8885
57,3,2,358,20220413,41662,1,0,0,37244
57,132,0,2319,20220413,39619,0,0,0,5222
72,128,0,1200,20220413,45763,0,0,0,7953
163,41,0,829,20220413,47855,0,0,0,0
199,24,1,627,20220413,47557,0,1,0,22297
64,73,3,828,20220413,61969,1,1,1,57330
70,1,4,2025,20220413,32321,1,1,0,37151
42,2,1,1200,20220413,41237,1,1,1,38533
54,140,2,1955,20220413,40457,0,0,0,0
175,119,0,1211,20220413,37722,0,0,0,9726
20,102,4,1442,20220413,47336,0,1,0,0
25,10,3,729,20220413,39507,1,1,0,40063
44,75,3,1405,20220413,49274,1,1,1,34152
4,32,2,346,20220413,45052,1,1,1,37578
102,126,1,1736,20220413,30724,1,1,0,27048
126,2,1,1419,20220413,41237,0,1,0,5625
79,28,4,2328,20220413,37670,1,0,0,28042
89,21,0,1852,20220413,54501,0,0,0,19802
34,113,0,1810,20220413,32726,0,0,0,2511
124,112,2,752,20220413,40382,0,0,0,8202
134,13,4,1737,20220413,51505,1,0,0,48122
55,97,1,2319,20220413,50781,0,0,1,3890
164,63,3,38,20220413,54779,1,1,1,57619
125,17,2,637,20220413,36787,0,0,0,11448
166,67,2,1021,20220413,48263,1,1,1,42474
59,65,4,2141,20220413,39560,0,0,1,8087
55,70,2,511,20220413,53371,1,0,0,37211
80,5,3,1209,20220413,52920,0,1,1,9177
10,80,0,1057,20220413,43458,1,1,1,46108
61,144,1,1035,20220413,50862,1,1,1,40118
183,30,1,921,20220413,40378,1,1,1,40256
165,102,2,2336,20220413,47336,0,0,0,6048
21,63,1,447,20220413,54779,1,1,1,35882
24,90,0,1457,20220413,30239,0,0,0,0
76,105,4,1228,20220413,45935,1,1,1,32797
82,140,0,1646,20220413,40457,0,1,0,13552
30,19,0,1646,20220413,41434,0,0,0,0
159,140,0,824,20220413,40457,0,1,0,9426
176,135,1,337,20220413,40509,0,1,1,11365
165,0,2,1140,20220413,51077,1,1,1,47252
28,101,4,1429,20220413,39237,0,0,0,9881
141,134,3,1428,20220413,54371,1,1,0,58615
71,35,0,1116,20220413,25286,0,0,1,372
64,29,1,56,20220413,37239,0,1,0,2728
112,3,0,1453,20220413,41662,1,1,1,35524
195,7,1,2332,20220413,40271,0,0,0,2127
184,102,2,1215,20220413,47336,1,1,1,42950
9,0,0,913,20220413,51077,0,1,0,17340
8,45,1,1721,20220413,52942,1,1,1,42279
172,68,1,505,20220413,46911,0,0,0,3778
115,41,4,1527,20220413,47855,0,0,0,4693
15,87,2,304,20220413,40151,0,0,0,4956
100,31,2,1842,20220413,44136,1,0,0,32313
28,28,0,2147,20220413,37670,1,0,1,31202
82,17,1,923,20220413,36787,0,1,0,17431
180,138,0,810,20220413,50291,0,1,0,3403
15,35,2,504,20220413,25286,0,0,0,6506
3,59,4,2306,20220413,45007,1,1,1,36515
7,65,2,917,20220413,39560,0,0,0,4792
135,68,4,1745,20220413,46911,0,0,0,2338
121,104,1,1436,20220413,36927,1,1,1,30668
54,32,1,923,20220413,45052,1,1,1,33021
33,18,1,1343,20220413,37879,0,0,0,5140
154,18,4,1940,20220413,37879,0,1,0,11223
110,5,1,946,20220413,52920,0,0,0,0
112,36,1,316,20220413,44904,1,1,0,43910
117,60,0,1648,20220413,51694,1,0,0,47700
189,35,1,147,20220413,25286,0,0,0,459
64,7,3,554,20220413,40271,0,0,0,4148
8,118,1,931,20220413,47133,0,0,0,8193
84,46,3,58,20220413,31441,0,0,0,5455
59,47,3,1543,20220413,27973,0,0,1,7241
191,83,1,1048,20220413,46170,1,0,0,30954
42,64,0,2349,20220413,55193,1,1,0,57222
57,2,0,848,20220413,41237,1,1,1,34923
58,147,4,2025,20220413,50212,1,1,1,42412
31,14,0,655,20220413,56586,1,1,1,54474
173,11,3,213,20220413,43521,1,1,0,31097
145,41,4,226,20220413,47855,0,1,0,12065
80,82,1,715,20220413,21411,0,0,0,4300
73,66,4,1300,20220413,38931,1,0,0,35633
26,58,2,1843,20220413,59510,0,0,0,2938
5,64,2,348,20220413,55193,0,1,0,18411
118,4,3,556,20220413,35078,0,0,0,4997
59,92,1,1809,20220413,57787,1,1,1,47111
42,70,2,922,20220413,53371,1,1,1,51503
149,149,2,2327,20220413,48459,0,0,0,4233
82,77,0,2108,20220414,47192,0,0,0,0
112,121,4,736,20220414,40714,0,1,0,9559
125,77,0,808,20220414,47192,0,0,0,7183
132,142,0,954,20220414,55954,0,1,0,16745
6,71,4,900,20220414,54003,1,0,0,45676
47,122,0,246,20220414,21301,0,0,0,6813
179,63,0,2132,20220414,54779,1,1,0,43135
21,67,0,825,20220414,48263,0,1,1,20914
133,136,1,210,20220414,49274,0,1,0,15114
23,31,2,657,20220414,44136,0,0,0,10169
30,104,0,1123,20220414,36927,0,0,0,2613
166,148,3,1118,20220414,52150,1,1,1,43551
8,141,3,2354,20220414,48929,0,1,0,14437
55,76,4,55,20220414,49314,1,1,1,43818
5,4,1,418,20220414,35078,1,0,0,28475
86,78,3,1226,20220414,47297,0,0,0,6289
60,76,0,1916,20220414,49314,0,1,1,4271
153,129,4,452,20220414,50284,0,0,0,8507
54,79,1,1751,20220414,43860,0,1,0,5128
63,97,2,1751,20220414,50781,1,1,1,48347
175,38,0,106,20220414,37075,1,1,0,34829
98,118,1,535,20220414,47133,0,0,0,2265
49,52,1,2255,20220414,52878,0,1,0,5429
155,149,2,552,20220414,48459,0,1,0,10601
171,17,0,2051,20220414,36787,0,0,0,10098
130,110,0,4,20220414,40311,0,0,0,10998
118,115,3,837,20220414,35168,1,0,0,34543
152,99,2,1138,20220414,48687,1,1,0,52630
190,141,0,1426,20220414,48929,0,0,0,528
160,88,3,1139,20220414,41462,1,1,0,47562
48,71,3,1006,20220414,54003,1,1,0,47846
133,51,0,2151,20220414,47984,0,1,0,15122
24,48,4,532,20220414,34512,0,0,0,0
149,36,4,2201,20220414,44904,1,1,1,44143
10,148,0,716,20220414,52150,1,1,1,42733
182,29,3,850,20220414,37239,0,0,0,0
83,36,4,1514,20220414,44904,1,1,1,40938
105,128,1,1916,20220414,45763,1,0,0,28857
103,80,2,2157,20220414,43458,0,1,0,12004
113,79,1,1142,20220414,43860,1,1,0,31339
171,58,2,2145,20220414,59510,1,0,0,44118
83,86,3,940,20220414,44996,0,1,0,14501
89,146,1,2013,20220414,51695,0,1,0,15540
186,79,4,1218,20220414,43860,1,1,0,46001
99,33,3,1838,20220414,40697,0,1,1,10572
1,69,0,307,20220414,38749,0,0,0,267
160,23,2,602,20220414,30215,0,0,0,0
95,142,2,1732,20220414,55954,0,0,1,10599
194,22,0,524,20220414,45018,1,0,0,28873
92,68,3,1352,20220414,46911,0,0,0,11721
44,93,0,740,20220414,30310,0,0,0,2542
102,106,0,1935,20220414,47745,0,1,0,9377
139,24,0,753,20220414,47557,0,0,0,0
83,59,1,1437,20220414,45007,1,1,0,55239
59,8,3,1813,20220414,38711,0,0,0,7238
173,141,1,1316,20220414,48929,0,1,1,15059
16,107,0,1840,20220414,47586,1,1,1,45339
59,11,3,418,20220414,43521,0,0,0,2551
146,71,1,1046,20220414,54003,1,0,0,38310
60,123,3,2114,20220414,53225,1,1,1,37431
118,14,4,1430,20220414,56586,1,1,0,59623
59,139,0,2019,20220414,62586,1,1,1,59770
147,28,4,1034,20220414,37670,1,0,0,27137
10,16,4,50,20220414,29106,0,0,0,0
45,120,3,1110,20220414,47272,1,1,1,37879
6,114,3,1018,20220414,40041,0,0,0,3856
178,38,3,1416,20220414,37075,1,0,1,33197
25,43,2,226,20220414,50451,1,1,0,49309
3,127,0,1534,20220414,43488,0,1,0,14985
145,55,2,754,20220414,32333,0,0,0,5906
7,111,4,1004,20220414,41421,0,0,0,6835
154,67,0,1434,20220414,48263,1,1,0,43335
182,49,1,1723,20220414,38516,0,1,0,3190
195,128,0,1938,20220414,45763,0,1,1,528
125,91,2,113,20220414,46432,1,1,1,39360
169,26,3,1547,20220414,42243,1,1,0,26689
188,148,2,2209,20220414,52150,1,1,1,35140
36,109,4,1907,20220414,48090,1,0,1,42756
124,88,0,1437,20220414,41462,0,0,0,2635
101,71,0,2352,20220414,54003,0,0,0,11759
56,42,1,941,20220414,40526,0,0,0,10913
107,33,2,1435,20220414,40697,0,0,0,5209
65,89,0,1011,20220414,34809,0,0,0,4667
92,39,0,1129,20220414,48315,0,1,0,5196
90,0,2,2118,20220414,51077,1,1,0,44138
23,21,4,1911,20220414,54501,1,0,0,50454
166,67,3,1613,20220414,48263,1,1,1,40102
136,17,3,828,20220414,36787,0,0,0,4947
187,65,1,1722,20220414,39560,0,0,0,1282
61,114,4,1938,20220414,40041,0,0,0,13948
13,12,0,50,20220414,42914,1,0,1,44013
123,42,2,119,20220414,40526,1,0,1,32992
149,13,2,513,20220414,51505,1,1,0,48243
165,86,2,1602,20220414,44996,1,1,1,39663
62,109,2,2117,20220414,48090,1,0,1,41878
43,140,4,128,20220414,40457,0,0,1,10494
91,23,1,1846,20220414,30215,1,1,1,34883
192,72,4,1835,20220414,30640,0,1,0,6954
28,35,3,118,20220414,25286,0,0,0,1139
51,26,0,2022,20220414,42243,1,1,0,39898
194,7,4,602,20220414,40271,0,0,0,3138
67,21,4,428,20220414,54501,0,0,0,8324
186,95,2,338,20220414,55135,1,1,1,45884
32,12,2,234,20220414,42914,0,1,0,3273
133,70,1,1948,20220414,53371,0,1,0,16564
56,106,0,1940,20220414,47745,0,0,0,6554
0,125,1,1940,20220414,35597,0,0,0,8633
108,81,1,1213,20220414,41888,1,0,1,33788
193,58,0,1831,20220414,59510,1,1,1,56922
43,51,2,805,20220414,47984,1,1,0,38041
94,30,3,1948,20220414,40378,0,0,0,11286
44,63,1,2308,20220414,54779,0,0,0,18362
112,97,3,1155,20220414,50781,1,1,1,48967
167,38,0,32,20220414,37075,0,0,0,5530
150,65,0,2008,20220414,39560,1,0,0,37051
55,77,0,1538,20220414,47192,1,0,0,34166
72,46,3,715,20220414,31441,1,1,0,27062
158,17,2,340,20220414,36787,0,0,0,11905
81,58,3,1958,20220414,59510,1,1,0,50388
197,14,1,1233,20220414,56586,1,1,1,56904
53,46,0,911,20220414,31441,0,0,0,3013
80,27,4,1605,20220414,57683,1,0,0,32530
166,32,4,1000,20220414,45052,1,0,0,30087
45,50,2,1757,20220414,39425,0,0,0,8685
192,106,4,1519,20220414,47745,0,0,0,0
112,77,1,853,20220414,47192,1,0,0,36807
107,11,0,941,20220414,43521,0,0,0,10572
51,34,1,929,20220414,38426,1,1,1,37023
122,4,3,1813,20220414,35078,1,1,0,33352
50,148,0,1232,20220414,52150,1,1,0,52715
59,121,4,241,20220414,40714,1,1,1,38834
194,101,4,1817,20220414,39237,0,1,0,10196
115,10,0,1606,20220414,39507,0,0,0,12468
52,84,1,714,20220414,57637,1,0,1,49605
26,76,4,2141,20220414,49314,1,1,1,45063
12,47,0,1036,20220414,27973,1,1,0,28679
151,6,2,1015,20220414,30365,0,0,0,0
130,77,0,121,20220414,47192,1,1,1,43470
92,66,1,2230,20220414,38931,1,1,1,38012
188,35,1,1250,20220414,25286,0,0,0,7277
44,5,2,2229,20220414,52920,1,1,1,57048
159,25,2,902,20220414,62166,1,1,0,56515
4,98,1,1909,20220414,38626,0,0,0,1259
22,82,0,1631,20220414,21411,0,0,0,5167
71,34,2,1802,20220414,38426,0,0,0,9672
122,135,3,1418,20220414,40509,1,1,0,31876
103,19,4,1808,20220414,41434,0,0,0,5974
110,22,1,1809,20220414,45018,1,1,0,34657
141,129,4,948,20220414,50284,0,0,0,4353
145,24,2,1717,20220414,47557,1,1,1,44659
104,115,3,1448,20220414,35168,0,0,0,0
50,118,0,637,20220414,47133,0,1,0,3266
130,69,2,2346,20220414,38749,1,0,1,29345
49,15,1,2315,20220414,37673,1,1,1,27996
197,149,4,105,20220414,48459,1,0,0,33921
112,99,1,628,20220414,48687,1,1,0,33588
136,127,3,745,20220414,43488,1,0,0,39584
80,63,1,1651,20220414,54779,1,1,0,49409
85,19,0,455,20220414,41434,1,1,1,46690
